person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
178561;5;5;6;69482.0;70982.0;home;leisure;False;False
178561;6;6;7;80282.0;81182.0;leisure;home;False;True
182502;0;0;1;62981.0;64361.0;home;leisure;True;False
182502;1;1;2;64361.0;65681.0;leisure;home;False;True
184222;0;0;1;26746.0;28546.0;home;work;True;False
184222;1;1;2;64546.0;66346.0;work;home;False;True
184223;0;0;1;31443.0;31743.0;home;education;True;False
184223;1;1;2;42543.0;42843.0;education;home;False;True
184224;0;0;1;29346.0;30546.0;home;education;True;False
184224;1;1;2;48846.0;50646.0;education;home;False;True
184225;0;0;1;28114.0;28414.0;home;other;True;False
184225;1;1;2;28774.0;29074.0;other;home;False;False
184225;2;2;3;53434.0;54154.0;home;other;False;False
184225;3;3;4;57034.0;57274.0;other;shop;False;False
184225;4;4;5;57634.0;58294.0;shop;other;False;False
184225;5;5;6;58714.0;59014.0;other;home;False;True
185308;0;0;1;60842.0;61442.0;home;leisure;True;False
185308;1;1;2;66242.0;66842.0;leisure;home;False;True
185331;0;0;1;36818.0;37118.0;home;shop;True;False
185331;1;1;2;38318.0;38918.0;shop;home;False;False
185331;2;2;3;52118.0;54818.0;home;leisure;False;False
185331;3;3;4;62918.0;65918.0;leisure;home;False;True
185332;0;0;1;41605.0;41905.0;home;leisure;True;False
185332;1;1;2;47605.0;48805.0;leisure;education;False;False
185332;2;2;3;67405.0;68605.0;education;education;False;False
185332;3;3;4;68905.0;69205.0;education;home;False;True
185333;0;0;1;35405.0;35705.0;home;shop;True;False
185333;1;1;2;36005.0;37505.0;shop;leisure;False;False
185333;2;2;3;64805.0;66305.0;leisure;home;False;True
186372;0;0;1;29999.0;30599.0;home;shop;True;False
186372;1;1;2;33599.0;34499.0;shop;home;False;False
186372;2;2;3;53399.0;54299.0;home;leisure;False;False
186372;3;3;4;58799.0;59699.0;leisure;home;False;True
189322;0;0;1;62022.0;62442.0;home;leisure;True;False
189322;1;1;2;62922.0;63522.0;leisure;shop;False;False
189322;2;2;3;67122.0;67722.0;shop;other;False;False
189322;3;3;4;68022.0;68442.0;other;home;False;True
189323;0;0;1;23913.0;25713.0;home;education;True;False
189323;1;1;2;59913.0;61413.0;education;home;False;True
189324;0;0;1;54189.0;55389.0;home;leisure;True;True
189325;0;0;1;24383.0;26183.0;home;work;True;False
189325;1;1;2;59183.0;60983.0;work;home;False;True
193805;0;0;1;35908.0;37708.0;home;shop;True;False
193805;1;1;2;44908.0;46708.0;shop;home;False;False
193805;2;2;3;59308.0;59908.0;home;leisure;False;False
193805;3;3;4;60508.0;61108.0;leisure;home;False;True
193946;0;0;1;29404.0;30604.0;home;work;True;False
193946;1;1;2;76204.0;77404.0;work;home;False;True
194678;0;0;1;58520.0;59420.0;home;leisure;True;False
194678;1;1;2;60320.0;61220.0;leisure;leisure;False;False
194678;2;2;3;61520.0;61820.0;leisure;other;False;False
194678;3;3;4;63620.0;63920.0;other;leisure;False;False
194678;4;4;5;65660.0;66020.0;leisure;home;False;True
196105;0;0;1;28890.0;29310.0;home;work;True;False
196105;1;1;2;31890.0;32790.0;work;work;False;False
196105;2;2;3;41790.0;42690.0;work;work;False;False
196105;3;3;4;43590.0;44010.0;work;home;False;False
196105;4;4;5;48990.0;49410.0;home;work;False;False
196105;5;5;6;59790.0;60390.0;work;work;False;False
196105;6;6;7;65190.0;66090.0;work;work;False;False
196105;7;7;8;67890.0;68310.0;work;home;False;True
204375;0;0;1;31294.0;33394.0;home;work;True;False
204375;1;1;2;58594.0;60394.0;work;home;False;True
206827;0;0;1;35217.0;35817.0;home;shop;True;False
206827;1;1;2;37917.0;38817.0;shop;home;False;True
207496;0;0;1;33222.0;33402.0;home;education;True;False
207496;1;1;2;44862.0;45042.0;education;home;False;False
207496;2;2;3;50982.0;51162.0;home;education;False;False
207496;3;3;4;62682.0;62802.0;education;home;False;True
207497;0;0;1;32992.0;33592.0;home;work;True;False
207497;1;1;2;44692.0;45292.0;work;home;False;False
207497;2;2;3;47692.0;48292.0;home;work;False;False
207497;3;3;4;62692.0;63292.0;work;home;False;True
207498;0;0;1;30571.0;30931.0;home;education;True;False
207498;1;1;2;42691.0;43051.0;education;home;False;False
207498;2;2;3;50071.0;50491.0;home;education;False;False
207498;3;3;4;62371.0;62731.0;education;home;False;False
207498;4;4;5;62971.0;63271.0;home;shop;False;False
207498;5;5;6;65071.0;65371.0;shop;home;False;True
208397;0;0;1;48846.0;49146.0;home;shop;True;False
208397;1;1;2;59346.0;59646.0;shop;home;False;True
208398;0;0;1;25026.0;31326.0;leisure;other;True;False
208398;1;1;2;31386.0;33126.0;other;shop;False;False
208398;2;2;3;49326.0;53826.0;shop;home;False;False
208398;3;3;4;67026.0;67326.0;home;leisure;False;False
208398;4;4;5;74706.0;76926.0;leisure;leisure;False;True
213557;0;0;1;21714.0;25314.0;home;work;True;False
213557;1;1;2;60714.0;63714.0;work;home;False;False
213557;2;2;3;64914.0;65214.0;home;leisure;False;False
213557;3;3;4;65274.0;66414.0;leisure;leisure;False;False
213557;4;4;5;66474.0;66714.0;leisure;home;False;True
214889;0;0;1;52928.0;53828.0;home;other;True;False
214889;1;1;2;54728.0;55628.0;other;home;False;True
214890;0;0;1;30204.0;31104.0;home;education;True;False
214890;1;1;2;62604.0;63504.0;education;home;False;True
214891;0;0;1;25177.0;26977.0;home;education;True;False
214891;1;1;2;62977.0;64777.0;education;home;False;True
214892;0;0;1;32047.0;32347.0;home;education;True;False
214892;1;1;2;65947.0;66127.0;education;home;False;True
216523;0;0;1;36162.0;37062.0;home;shop;True;False
216523;1;1;2;37962.0;38862.0;shop;home;False;True
218259;0;0;1;31625.0;31925.0;home;other;True;False
218259;1;1;2;32225.0;32525.0;other;home;False;False
218259;2;2;3;35525.0;35825.0;home;work;False;False
218259;3;3;4;43025.0;43205.0;work;other;False;False
218259;4;4;5;43325.0;43625.0;other;home;False;False
218259;5;5;6;48425.0;48725.0;home;work;False;False
218259;6;6;7;49325.0;50825.0;work;home;False;False
218259;7;7;8;51125.0;52625.0;home;shop;False;False
218259;8;8;9;58325.0;60125.0;shop;home;False;False
218259;9;9;10;61925.0;63725.0;home;other;False;False
218259;10;10;11;66425.0;67925.0;other;home;False;True
218261;0;0;1;33206.0;33326.0;home;education;True;False
218261;1;1;2;61106.0;61406.0;education;home;False;True
218262;0;0;1;16104.0;16404.0;home;work;True;False
218262;1;1;2;44904.0;45504.0;work;home;False;False
218262;2;2;3;53904.0;54804.0;home;leisure;False;False
218262;3;3;4;61104.0;62004.0;leisure;home;False;True
218645;0;0;1;27636.0;29556.0;home;education;True;False
218645;1;1;2;30636.0;31236.0;education;education;False;False
218645;2;2;3;36636.0;37236.0;education;education;False;False
218645;3;3;4;61836.0;62436.0;education;home;False;True
218646;0;0;1;48118.0;49018.0;home;other;True;False
218646;1;1;2;49918.0;50818.0;other;home;False;False
218646;2;2;3;60718.0;61318.0;home;leisure;False;False
218646;3;3;4;62518.0;63118.0;leisure;home;False;False
218646;4;4;5;64318.0;65218.0;home;shop;False;False
218646;5;5;6;67018.0;67918.0;shop;home;False;True
218647;0;0;1;24563.0;26363.0;work;home;True;False
218647;1;1;2;60263.0;60503.0;home;other;False;False
218647;2;2;3;61163.0;61403.0;other;home;False;True
220110;0;0;1;31937.0;32537.0;home;shop;True;False
220110;1;1;2;35537.0;36437.0;shop;home;False;False
220110;2;2;3;55337.0;56237.0;home;leisure;False;False
220110;3;3;4;60737.0;61637.0;leisure;home;False;True
220111;0;0;1;33176.0;34976.0;home;shop;True;False
220111;1;1;2;42176.0;43976.0;shop;home;False;False
220111;2;2;3;56576.0;57176.0;home;leisure;False;False
220111;3;3;4;57776.0;58376.0;leisure;home;False;True
224278;0;0;1;28446.0;29046.0;home;education;True;False
224278;1;1;2;44046.0;44646.0;education;home;False;False
224278;2;2;3;50946.0;51846.0;home;education;False;False
224278;3;3;4;62046.0;62646.0;education;home;False;True
224279;0;0;1;49916.0;50516.0;home;work;True;False
224279;1;1;2;55316.0;56216.0;work;home;False;True
229787;0;0;1;31686.0;37986.0;work;home;True;True
236408;0;0;1;27418.0;28618.0;home;work;True;False
236408;1;1;2;41218.0;42418.0;work;home;False;False
236408;2;2;3;43618.0;43858.0;home;other;False;False
236408;3;3;4;44458.0;44818.0;other;home;False;False
236408;4;4;5;53218.0;54118.0;home;leisure;False;False
236408;5;5;6;57718.0;58618.0;leisure;home;False;True
236409;0;0;1;29525.0;29585.0;home;work;True;False
236409;1;1;2;43925.0;43985.0;work;home;False;False
236409;2;2;3;51125.0;51185.0;home;work;False;False
236409;3;3;4;72725.0;72785.0;work;home;False;True
237428;0;0;1;52642.0;54442.0;home;shop;True;False
237428;1;1;2;67042.0;68842.0;shop;home;False;True
243910;0;0;1;32857.0;33577.0;home;work;True;False
243910;1;1;2;64357.0;65377.0;work;home;False;True
243911;0;0;1;27926.0;30026.0;home;work;True;False
243911;1;1;2;42746.0;44846.0;work;work;False;False
243911;2;2;3;45026.0;45626.0;work;home;False;False
243911;3;3;4;51806.0;52706.0;home;work;False;False
243911;4;4;5;71426.0;72266.0;work;home;False;True
244375;0;0;1;40364.0;40544.0;work;home;True;False
244375;1;1;2;65564.0;65744.0;home;shop;False;False
244375;2;2;3;99764.0;100064.0;shop;work;False;True
244376;0;0;1;28598.0;29198.0;home;work;True;False
244376;1;1;2;69998.0;70598.0;work;home;False;True
248313;0;0;1;30112.0;30412.0;home;other;True;False
248313;1;1;2;30712.0;31012.0;other;home;False;True
248315;0;0;1;39108.0;39468.0;home;shop;True;False
248315;1;1;2;39948.0;40308.0;shop;home;False;False
248315;2;2;3;42108.0;42288.0;home;shop;False;False
248315;3;3;4;42588.0;42768.0;shop;home;False;True
253309;0;0;1;26031.0;27831.0;home;work;True;False
253309;1;1;2;60831.0;62631.0;work;home;False;True
254444;0;0;1;37712.0;38012.0;home;shop;True;False
254444;1;1;2;39512.0;39812.0;shop;home;False;False
254444;2;2;3;61112.0;62912.0;home;leisure;False;False
254444;3;3;4;62912.0;64712.0;leisure;home;False;True
256794;0;0;1;48040.0;48340.0;home;leisure;True;False
256794;1;1;2;61240.0;61540.0;leisure;home;False;True
263194;0;0;1;26907.0;28407.0;home;work;True;False
263194;1;1;2;43707.0;44907.0;work;shop;False;False
263194;2;2;3;50007.0;50907.0;shop;home;False;True
263195;0;0;1;30934.0;31114.0;home;education;True;False
263195;1;1;2;42574.0;42754.0;education;home;False;False
263195;2;2;3;48694.0;48874.0;home;education;False;False
263195;3;3;4;60394.0;60514.0;education;home;False;True
263196;0;0;1;40217.0;42017.0;home;leisure;True;False
263196;1;1;2;51017.0;52817.0;leisure;shop;False;False
263196;2;2;3;52877.0;56417.0;shop;shop;False;False
263196;3;3;4;56477.0;58217.0;shop;other;False;False
263196;4;4;5;63617.0;66317.0;other;home;False;True
263247;0;0;1;36854.0;37454.0;leisure;other;True;False
263247;1;1;2;39854.0;42254.0;other;shop;False;False
263247;2;2;3;42314.0;42554.0;shop;shop;False;False
263247;3;3;4;45854.0;46454.0;shop;home;False;True
263248;0;0;1;65257.0;66457.0;home;leisure;True;False
263248;1;1;2;76057.0;77257.0;leisure;home;False;True
264206;0;0;1;66131.0;68831.0;leisure;home;True;True
265973;0;0;1;28576.0;29656.0;home;work;True;False
265973;1;1;2;42676.0;43876.0;work;home;False;False
265973;2;2;3;46876.0;47176.0;home;work;False;False
265973;3;3;4;61576.0;61936.0;work;home;False;True
269126;0;0;1;29171.0;29471.0;home;other;True;False
269126;1;1;2;29771.0;30371.0;other;education;False;False
269126;2;2;3;57071.0;57371.0;education;home;False;False
269126;3;3;4;59171.0;59471.0;home;other;False;False
269126;4;4;5;59471.0;59771.0;other;home;False;True
269127;0;0;1;28689.0;29289.0;home;education;True;False
269127;1;1;2;44289.0;44889.0;education;home;False;False
269127;2;2;3;51189.0;52089.0;home;education;False;False
269127;3;3;4;62289.0;62889.0;education;home;False;True
269128;0;0;1;33344.0;33584.0;home;other;True;False
269128;1;1;2;34184.0;35204.0;other;shop;False;False
269128;2;2;3;38504.0;39764.0;shop;home;False;False
269128;3;3;4;43904.0;44444.0;home;work;False;False
269128;4;4;5;62804.0;63404.0;work;other;False;False
269128;5;5;6;64244.0;64604.0;other;home;False;False
269128;6;6;7;67304.0;67724.0;home;shop;False;False
269128;7;7;8;68504.0;68984.0;shop;home;False;True
269780;0;0;1;42945.0;43305.0;home;shop;True;False
269780;1;1;2;44505.0;44745.0;shop;home;False;True
269781;0;0;1;37372.0;38272.0;home;shop;True;False
269781;1;1;2;41872.0;42772.0;shop;home;False;True
270052;0;0;1;26740.0;28060.0;home;education;True;False
270052;1;1;2;62560.0;64840.0;education;home;False;True
270053;0;0;1;30950.0;31550.0;home;education;True;False
270053;1;1;2;66350.0;67250.0;education;home;False;True
270054;0;0;1;30509.0;35909.0;home;work;True;False
270054;1;1;2;65609.0;68609.0;work;home;False;True
271618;0;0;1;27780.0;29580.0;home;work;True;False
271618;1;1;2;45180.0;45360.0;work;shop;False;False
271618;2;2;3;46380.0;46560.0;shop;work;False;False
271618;3;3;4;61980.0;63780.0;work;other;False;False
271618;4;4;5;63840.0;64080.0;other;home;False;True
271619;0;0;1;28108.0;28948.0;home;education;True;False
271619;1;1;2;40348.0;40648.0;education;home;False;False
271619;2;2;3;46288.0;47188.0;home;education;False;False
271619;3;3;4;62248.0;63688.0;education;home;False;False
271619;4;4;5;64708.0;65788.0;home;shop;False;False
271619;5;5;6;66268.0;67468.0;shop;home;False;True
276651;0;0;1;57682.0;57982.0;home;leisure;True;False
276651;1;1;2;65782.0;66082.0;leisure;home;False;True
277826;0;0;1;27715.0;28015.0;home;work;True;False
277826;1;1;2;44215.0;44515.0;work;home;False;False
277826;2;2;3;47815.0;48115.0;home;work;False;False
277826;3;3;4;61015.0;61315.0;work;home;False;True
277827;0;0;1;53406.0;54606.0;home;leisure;True;True
277828;0;0;1;26701.0;27001.0;home;education;True;False
277828;1;1;2;41101.0;41401.0;education;home;False;False
277828;2;2;3;48301.0;48601.0;home;education;False;False
277828;3;3;4;55501.0;55801.0;education;home;False;True
277829;0;0;1;33039.0;35739.0;home;leisure;True;False
277829;1;1;2;54939.0;57939.0;leisure;home;False;True
279494;0;0;1;39633.0;39993.0;home;shop;True;False
279494;1;1;2;40473.0;40833.0;shop;home;False;False
279494;2;2;3;42633.0;42813.0;home;shop;False;False
279494;3;3;4;43113.0;43293.0;shop;home;False;True
281393;0;0;1;35680.0;35980.0;home;shop;True;False
281393;1;1;2;37180.0;37780.0;shop;home;False;False
281393;2;2;3;50980.0;53680.0;home;leisure;False;False
281393;3;3;4;61780.0;64780.0;leisure;home;False;True
284407;0;0;1;32389.0;32689.0;home;other;True;False
284407;1;1;2;33049.0;33349.0;other;home;False;False
284407;2;2;3;59449.0;59809.0;home;other;False;False
284407;3;3;4;60229.0;60529.0;other;home;False;True
284408;0;0;1;31635.0;31935.0;home;education;True;False
284408;1;1;2;42735.0;43035.0;education;home;False;True
284409;0;0;1;27108.0;29028.0;home;education;True;False
284409;1;1;2;30108.0;30708.0;education;education;False;False
284409;2;2;3;36108.0;36708.0;education;education;False;False
284409;3;3;4;61308.0;61908.0;education;home;False;True
284410;0;0;1;30294.0;30594.0;home;other;True;False
284410;1;1;2;30894.0;31494.0;other;education;False;False
284410;2;2;3;58194.0;58494.0;education;home;False;False
284410;3;3;4;60294.0;60594.0;home;other;False;False
284410;4;4;5;60594.0;60894.0;other;home;False;True
284411;0;0;1;28729.0;29329.0;home;work;True;False
284411;1;1;2;70129.0;70729.0;work;home;False;True
287410;0;0;1;40440.0;40740.0;home;shop;True;False
287410;1;1;2;42540.0;42840.0;shop;home;False;False
287410;2;2;3;56340.0;57240.0;home;leisure;False;False
287410;3;3;4;64740.0;65640.0;leisure;home;False;True
288146;0;0;1;25644.0;26364.0;home;work;True;False
288146;1;1;2;51744.0;52404.0;work;home;False;False
288146;2;2;3;65544.0;66924.0;home;other;False;False
288146;3;3;4;69384.0;70404.0;other;home;False;True
288147;0;0;1;48345.0;48645.0;home;leisure;True;False
288147;1;1;2;59445.0;59745.0;leisure;home;False;True
291399;0;0;1;34219.0;35419.0;home;leisure;True;False
291399;1;1;2;42919.0;44719.0;leisure;home;False;False
291399;2;2;3;62719.0;63919.0;home;leisure;False;False
291399;3;3;4;68119.0;69319.0;leisure;home;False;True
291400;0;0;1;48744.0;49944.0;home;leisure;True;False
291400;1;1;2;60744.0;62544.0;leisure;home;False;True
291401;0;0;1;24666.0;26466.0;home;work;True;False
291401;1;1;2;59466.0;61266.0;work;home;False;True
291402;0;0;1;36468.0;37668.0;home;leisure;True;False
291402;1;1;2;43668.0;44868.0;leisure;home;False;True
292120;0;0;1;43588.0;43828.0;home;other;True;False
292120;1;1;2;43888.0;44128.0;other;home;False;True
292699;0;0;1;55666.0;55966.0;home;leisure;True;False
292699;1;1;2;69166.0;70366.0;leisure;leisure;False;False
292699;2;2;3;79366.0;80566.0;leisure;home;False;True
292700;0;0;1;31104.0;31404.0;home;education;True;False
292700;1;1;2;42204.0;42504.0;education;home;False;True
294122;0;0;1;26710.0;27910.0;home;work;True;False
294122;1;1;2;62710.0;64510.0;work;home;False;True
295035;0;0;1;30862.0;31762.0;home;work;True;False
295035;1;1;2;38062.0;38962.0;work;home;False;False
295035;2;2;3;48862.0;50062.0;home;work;False;False
295035;3;3;4;56062.0;57562.0;work;home;False;False
295035;4;4;5;59662.0;59962.0;home;work;False;False
295035;5;5;6;63262.0;63562.0;work;home;False;True
295903;0;0;1;27123.0;28683.0;home;work;True;False
295903;1;1;2;46443.0;46923.0;work;leisure;False;False
295903;2;2;3;48663.0;49323.0;leisure;work;False;False
295903;3;3;4;67143.0;68343.0;work;home;False;True
295904;0;0;1;33200.0;33380.0;home;education;True;False
295904;1;1;2;44840.0;45020.0;education;home;False;False
295904;2;2;3;50960.0;51140.0;home;education;False;False
295904;3;3;4;62660.0;62780.0;education;home;False;True
295905;0;0;1;32756.0;32876.0;home;education;True;False
295905;1;1;2;61856.0;61976.0;education;home;False;True
299936;0;0;1;48155.0;49955.0;home;shop;True;False
299936;1;1;2;52655.0;52955.0;shop;shop;False;False
299936;2;2;3;53855.0;54155.0;shop;shop;False;False
299936;3;3;4;60155.0;61955.0;shop;home;False;True
301271;0;0;1;28069.0;32569.0;home;other;True;False
301271;1;1;2;33469.0;35269.0;other;home;False;True
302258;0;0;1;26239.0;26539.0;home;work;True;False
302258;1;1;2;44539.0;44839.0;work;home;False;False
302258;2;2;3;49639.0;49939.0;home;work;False;False
302258;3;3;4;69739.0;70039.0;work;home;False;True
303818;0;0;1;22180.0;22540.0;home;work;True;False
303818;1;1;2;49180.0;49480.0;work;home;False;False
303818;2;2;3;55180.0;56380.0;home;shop;False;False
303818;3;3;4;60580.0;61480.0;shop;home;False;False
303818;4;4;5;62380.0;62500.0;home;other;False;False
303818;5;5;6;62980.0;63160.0;other;home;False;True
304361;0;0;1;24544.0;24844.0;home;work;True;False
304361;1;1;2;44644.0;44944.0;work;home;False;False
304361;2;2;3;50944.0;51244.0;home;work;False;False
304361;3;3;4;59944.0;60244.0;work;home;False;False
304361;4;4;5;68944.0;69844.0;home;leisure;False;False
304361;5;5;6;78844.0;79744.0;leisure;home;False;True
304362;0;0;1;19538.0;20438.0;home;work;True;False
304362;1;1;2;46538.0;47438.0;work;home;False;True
304364;0;0;1;34208.0;35108.0;home;shop;True;False
304364;1;1;2;38408.0;39308.0;shop;home;False;False
304364;2;2;3;46808.0;47408.0;home;leisure;False;False
304364;3;3;4;55208.0;55808.0;leisure;home;False;True
305715;0;0;1;52351.0;55951.0;home;leisure;True;False
305715;1;1;2;55951.0;59551.0;leisure;home;False;True
305716;0;0;1;34710.0;35010.0;home;shop;True;False
305716;1;1;2;35610.0;35910.0;shop;shop;False;False
305716;2;2;3;37110.0;37410.0;shop;home;False;True
306506;0;0;1;64254.0;65154.0;home;leisure;True;False
306506;1;1;2;66054.0;66234.0;leisure;shop;False;False
306506;2;2;3;67554.0;67674.0;shop;home;False;False
306506;3;3;4;69354.0;70254.0;home;home;False;True
306507;0;0;1;21983.0;23183.0;home;work;True;False
306507;1;1;2;53783.0;54983.0;work;home;False;True
307593;0;0;1;38870.0;39770.0;home;shop;True;False
