person_id;household_id;activity_index;iris_id;commune_id;departement_id;region_id;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
108516;53763;1;110330000;11033;11;76;0;1;shop;41353.0;42553.0;False;False
108516;53763;2;092820000;09282;09;76;1;-1;home;42793.0;;False;True
109478;54196;0;092830000;09283;09;76;-1;0;home;;41804.0;True;False
109478;54196;1;093180000;09318;09;76;0;1;shop;42704.0;43604.0;False;False
109478;54196;2;092830000;09283;09;76;1;2;home;44204.0;53204.0;False;False
109478;54196;3;092110000;09211;09;76;2;3;leisure;54404.0;61604.0;False;False
109478;54196;4;092830000;09283;09;76;3;-1;home;62804.0;;False;True
109479;54196;0;092830000;09283;09;76;-1;0;home;;41106.0;True;False
109479;54196;1;092830000;09283;09;76;0;1;shop;42006.0;42906.0;False;False
109479;54196;2;092830000;09283;09;76;1;2;home;44106.0;59406.0;False;False
109479;54196;3;093110000;09311;09;76;2;3;leisure;60006.0;65106.0;False;False
109479;54196;4;092830000;09283;09;76;3;-1;home;66006.0;;False;True
116319;57581;0;092930000;09293;09;76;-1;0;home;;36153.0;True;False
116319;57581;1;313650000;31365;31;76;0;1;shop;37653.0;45093.0;False;False
116319;57581;2;092930000;09293;09;76;1;-1;home;46653.0;;False;True
116320;57581;0;092930000;09293;09;76;-1;0;home;;30442.0;True;False
116320;57581;1;092930000;09293;09;76;0;1;work;35842.0;65542.0;False;False
116320;57581;2;092930000;09293;09;76;1;-1;home;68542.0;;False;True
119288;59015;0;093060000;09306;09;76;-1;0;home;;68639.0;True;False
119288;59015;1;091880000;09188;09;76;0;1;other;69839.0;71339.0;False;False
119288;59015;2;093060000;09306;09;76;1;-1;home;72539.0;;False;True
120311;59571;0;093060000;09306;09;76;-1;0;home;;33886.0;True;False
120311;59571;1;090160000;09016;09;76;0;1;shop;34786.0;39586.0;False;False
120311;59571;2;093060000;09306;09;76;1;-1;home;40786.0;;False;True
120495;59658;0;093060000;09306;09;76;-1;0;home;;42592.0;True;False
120495;59658;1;090160000;09016;09;76;0;1;shop;43492.0;44392.0;False;False
120495;59658;2;093060000;09306;09;76;1;2;home;44992.0;53992.0;False;False
120495;59658;3;091430000;09143;09;76;2;3;leisure;55192.0;62392.0;False;False
120495;59658;4;093060000;09306;09;76;3;-1;home;63592.0;;False;True
120575;59696;0;093120000;09312;09;76;-1;0;home;;22081.0;True;False
120575;59696;1;093390000;09339;09;76;0;1;work;24781.0;52081.0;False;False
120575;59696;2;093120000;09312;09;76;1;2;home;55381.0;63481.0;False;False
120575;59696;3;093320000;09332;09;76;2;3;shop;64081.0;67681.0;False;False
120575;59696;4;093120000;09312;09;76;3;-1;home;68281.0;;False;True
120576;59696;0;093120000;09312;09;76;-1;0;home;;26178.0;True;False
120576;59696;1;093120000;09312;09;76;0;1;work;27378.0;50178.0;False;False
120576;59696;2;093120000;09312;09;76;1;2;home;51378.0;57078.0;False;False
120576;59696;3;093120000;09312;09;76;2;3;work;58698.0;72078.0;False;False
120576;59696;4;093120000;09312;09;76;3;-1;home;73278.0;;False;True
120577;59696;0;093120000;09312;09;76;-1;0;home;;28149.0;True;False
120577;59696;1;310690110;31069;31;76;0;1;work;28749.0;42549.0;False;False
120577;59696;2;093120000;09312;09;76;1;2;home;43149.0;46449.0;False;False
120577;59696;3;310690110;31069;31;76;2;3;work;47049.0;66249.0;False;False
120577;59696;4;093120000;09312;09;76;3;4;home;67149.0;68949.0;False;False
120577;59696;5;093240000;09324;09;76;4;5;shop;69849.0;71649.0;False;False
120577;59696;6;093120000;09312;09;76;5;-1;home;72549.0;;False;True
124460;61568;0;093270000;09327;09;76;-1;0;home;;28146.0;True;False
124460;61568;1;092580000;09258;09;76;0;1;education;28746.0;43446.0;False;False
124460;61568;2;093270000;09327;09;76;1;-1;home;44046.0;;False;True
124461;61568;0;093270000;09327;09;76;-1;0;home;;44502.0;True;False
124461;61568;1;093270000;09327;09;76;0;1;other;44802.0;45102.0;False;False
124461;61568;2;093270000;09327;09;76;1;2;home;45402.0;54102.0;False;False
124461;61568;3;093270000;09327;09;76;2;3;other;54402.0;54702.0;False;False
124461;61568;4;091070000;09107;09;76;3;4;other;55302.0;57702.0;False;False
124461;61568;5;093270000;09327;09;76;4;5;shop;58302.0;62202.0;False;False
124461;61568;6;091070000;09107;09;76;5;6;other;62802.0;63102.0;False;False
124461;61568;7;093270000;09327;09;76;6;7;home;63402.0;67602.0;False;False
124461;61568;8;092500000;09250;09;76;7;8;other;68202.0;68502.0;False;False
124461;61568;9;093270000;09327;09;76;8;-1;home;69102.0;;False;True
124462;61568;0;093270000;09327;09;76;-1;0;home;;30425.0;True;False
124462;61568;1;092250101;09225;09;76;0;1;education;31325.0;62825.0;False;False
124462;61568;2;093270000;09327;09;76;1;-1;home;63725.0;;False;True
124463;61568;0;093270000;09327;09;76;-1;0;home;;25129.0;True;False
124463;61568;1;092250101;09225;09;76;0;1;education;26929.0;61129.0;False;False
124463;61568;2;093270000;09327;09;76;1;-1;home;62629.0;;False;True
124464;61568;0;093270000;09327;09;76;-1;0;home;;30609.0;True;False
124464;61568;1;093270000;09327;09;76;0;1;leisure;31209.0;31269.0;False;False
124464;61568;2;093270000;09327;09;76;1;2;home;31749.0;32649.0;False;False
124464;61568;3;093240000;09324;09;76;2;3;work;34209.0;63309.0;False;False
124464;61568;4;093270000;09327;09;76;3;-1;home;67209.0;;False;True
125312;61948;0;093360000;09336;09;76;-1;0;home;;54133.0;True;False
125312;61948;1;093360000;09336;09;76;0;1;leisure;54433.0;59533.0;False;False
125312;61948;2;093360000;09336;09;76;1;-1;home;59833.0;;False;True
125313;61948;0;093360000;09336;09;76;-1;0;home;;55149.0;True;False
125313;61948;1;091600102;09160;09;76;0;1;other;56049.0;58749.0;False;False
125313;61948;2;091250000;09125;09;76;1;2;other;59649.0;64149.0;False;False
125313;61948;3;093360000;09336;09;76;2;-1;home;65949.0;;False;True
131916;64936;0;093400000;09340;09;76;-1;0;home;;56006.0;True;False
131916;64936;1;091030000;09103;09;76;0;1;shop;57806.0;64106.0;False;False
131916;64936;2;093400000;09340;09;76;1;-1;home;65906.0;;False;True
134704;66234;0;093410000;09341;09;76;-1;0;home;;30310.0;True;False
134704;66234;1;092250103;09225;09;76;0;1;work;35710.0;65410.0;False;False
134704;66234;2;093410000;09341;09;76;1;-1;home;68410.0;;False;True
134705;66234;0;093410000;09341;09;76;-1;0;home;;32762.0;True;False
134705;66234;1;092250101;09225;09;76;0;1;work;33182.0;40562.0;False;False
134705;66234;2;093410000;09341;09;76;1;2;home;41162.0;48962.0;False;False
134705;66234;3;092250101;09225;09;76;2;3;work;49562.0;62162.0;False;False
134705;66234;4;093410000;09341;09;76;3;-1;home;63062.0;;False;True
134706;66234;0;093410000;09341;09;76;-1;0;home;;29549.0;True;False
134706;66234;1;092510000;09251;09;76;0;1;work;30149.0;70949.0;False;False
134706;66234;2;093410000;09341;09;76;1;-1;home;71549.0;;False;True
134708;66234;0;093410000;09341;09;76;-1;0;home;;57769.0;True;False
134708;66234;1;092250107;09225;09;76;0;1;leisure;58069.0;71269.0;False;False
134708;66234;2;091990000;09199;09;76;1;2;leisure;72469.0;81469.0;False;False
134708;66234;3;093410000;09341;09;76;2;-1;home;82669.0;;False;True
145860;71704;0;092250107;09225;09;76;-1;0;home;;66808.0;True;False
145860;71704;1;092450000;09245;09;76;0;1;leisure;68008.0;77608.0;False;False
145860;71704;2;092250107;09225;09;76;1;-1;home;78808.0;;False;True
145862;71704;0;092250107;09225;09;76;-1;0;home;;33177.0;True;False
145862;71704;1;092250105;09225;09;76;0;1;education;33477.0;63177.0;False;False
145862;71704;2;092250107;09225;09;76;1;-1;home;63477.0;;False;True
146085;71814;0;092250102;09225;09;76;-1;0;home;;49130.0;True;False
146085;71814;1;093120000;09312;09;76;0;1;shop;50030.0;53630.0;False;False
146085;71814;2;092250102;09225;09;76;1;-1;home;54530.0;;False;True
146587;72038;0;092250105;09225;09;76;-1;0;home;;64907.0;True;False
146587;72038;1;092650000;09265;09;76;0;1;leisure;65507.0;66707.0;False;False
146587;72038;2;092250105;09225;09;76;1;-1;home;67607.0;;False;True
147524;72505;0;092250107;09225;09;76;-1;0;work;;30938.0;True;False
147524;72505;1;092250105;09225;09;76;0;-1;home;37238.0;;False;True
148384;72917;0;092250101;09225;09;76;-1;0;home;;31011.0;True;False
148384;72917;1;090560000;09056;09;76;0;1;other;31431.0;31851.0;False;False
148384;72917;2;092250101;09225;09;76;1;2;home;31911.0;32811.0;False;False
148384;72917;3;093120000;09312;09;76;2;3;other;33231.0;34611.0;False;False
148384;72917;4;092250101;09225;09;76;3;4;home;34731.0;39111.0;False;False
148384;72917;5;092250106;09225;09;76;4;5;other;39231.0;40851.0;False;False
148384;72917;6;092250101;09225;09;76;5;6;home;40911.0;47811.0;False;False
148384;72917;7;092250105;09225;09;76;6;7;other;47931.0;49011.0;False;False
148384;72917;8;092250101;09225;09;76;7;-1;home;49191.0;;False;True
148603;73042;0;092250105;09225;09;76;-1;0;home;;29943.0;True;False
148603;73042;1;092250107;09225;09;76;0;1;work;30423.0;47523.0;False;False
148603;73042;2;092250105;09225;09;76;1;2;home;47823.0;52803.0;False;False
148603;73042;3;092250107;09225;09;76;2;3;work;53163.0;58683.0;False;False
148603;73042;4;092250107;09225;09;76;3;4;other;59043.0;59463.0;False;False
148603;73042;5;092250107;09225;09;76;4;5;work;59643.0;59883.0;False;False
148603;73042;6;092250107;09225;09;76;5;6;work;60183.0;62883.0;False;False
148603;73042;7;092650000;09265;09;76;6;7;shop;63783.0;64683.0;False;False
148603;73042;8;092250105;09225;09;76;7;-1;home;65103.0;;False;True
150380;73948;0;092250105;09225;09;76;-1;0;home;;22173.0;True;False
150380;73948;1;092250103;09225;09;76;0;1;work;23373.0;69573.0;False;False
150380;73948;2;092250105;09225;09;76;1;-1;home;71973.0;;False;True
150381;73948;0;092250105;09225;09;76;-1;0;home;;26797.0;True;False
150381;73948;1;092250104;09225;09;76;0;1;education;27397.0;42097.0;False;False
150381;73948;2;092250105;09225;09;76;1;-1;home;42697.0;;False;True
150382;73948;0;092250105;09225;09;76;-1;0;home;;27748.0;True;False
150382;73948;1;092250106;09225;09;76;0;1;work;28468.0;42268.0;False;False
150382;73948;2;092250105;09225;09;76;1;-1;home;42988.0;;False;True
150383;73948;0;092250105;09225;09;76;-1;0;home;;44413.0;True;False
150383;73948;1;092250107;09225;09;76;0;1;shop;48013.0;53953.0;False;False
150383;73948;2;112080000;11208;11;76;1;2;other;55513.0;56833.0;False;False
150383;73948;3;092250107;09225;09;76;2;3;shop;58213.0;58273.0;False;False
150383;73948;4;092250107;09225;09;76;3;4;shop;58513.0;62113.0;False;False
150383;73948;5;092250107;09225;09;76;4;5;other;62413.0;63313.0;False;False
150383;73948;6;091990000;09199;09;76;5;6;other;63613.0;64033.0;False;False
150383;73948;7;092250105;09225;09;76;6;-1;home;65233.0;;False;True
150408;73959;0;092250101;09225;09;76;-1;0;home;;39465.0;True;False
150408;73959;1;092250107;09225;09;76;0;1;other;40065.0;53865.0;False;False
150408;73959;2;092250107;09225;09;76;1;2;other;55065.0;55185.0;False;False
150408;73959;3;092250101;09225;09;76;2;3;home;55665.0;69165.0;False;False
150408;73959;4;092250103;09225;09;76;3;4;leisure;69765.0;70365.0;False;False
150408;73959;5;092250101;09225;09;76;4;-1;home;70965.0;;False;True
152271;74837;0;110040000;11004;11;76;-1;0;home;;30009.0;True;False
152271;74837;1;110040000;11004;11;76;0;1;home;30249.0;30609.0;False;False
152271;74837;2;112470000;11247;11;76;1;2;leisure;31029.0;31449.0;False;False
152271;74837;3;110040000;11004;11;76;2;3;leisure;31809.0;32529.0;False;False
152271;74837;4;110040000;11004;11;76;3;4;home;32829.0;35769.0;False;False
152271;74837;5;111670000;11167;11;76;4;5;shop;36549.0;38709.0;False;False
152271;74837;6;110040000;11004;11;76;5;6;home;39489.0;41589.0;False;False
152271;74837;7;110320000;11032;11;76;6;7;leisure;43089.0;57489.0;False;False
152271;74837;8;110040000;11004;11;76;7;8;leisure;58389.0;59169.0;False;False
152271;74837;9;110040000;11004;11;76;8;9;other;59409.0;60249.0;False;False
152271;74837;10;110040000;11004;11;76;9;10;home;60429.0;60609.0;False;False
152271;74837;11;110040000;11004;11;76;10;11;other;61209.0;62109.0;False;False
152271;74837;12;110040000;11004;11;76;11;-1;home;63369.0;;False;True
153682;75502;0;110130000;11013;11;76;-1;0;home;;26453.0;True;False
153682;75502;1;113240000;11324;11;76;0;1;leisure;28853.0;29453.0;False;False
153682;75502;2;110130000;11013;11;76;1;2;home;32453.0;39053.0;False;False
153682;75502;3;110130000;11013;11;76;2;3;shop;39353.0;39953.0;False;False
153682;75502;4;110130000;11013;11;76;3;4;home;40253.0;58253.0;False;False
153682;75502;5;112030105;11203;11;76;4;5;leisure;58853.0;60653.0;False;False
153682;75502;6;110130000;11013;11;76;5;-1;home;61253.0;;False;True
153683;75502;0;110130000;11013;11;76;-1;0;home;;29457.0;True;False
153683;75502;1;821950000;82195;82;76;0;1;education;30357.0;63357.0;False;False
153683;75502;2;110130000;11013;11;76;1;-1;home;64257.0;;False;True
156360;76678;0;110130000;11013;11;76;-1;0;home;;32946.0;True;False
156360;76678;1;112030105;11203;11;76;0;1;work;33846.0;43746.0;False;False
156360;76678;2;110130000;11013;11;76;1;2;other;44646.0;44946.0;False;False
156360;76678;3;110130000;11013;11;76;2;3;home;45246.0;50046.0;False;False
156360;76678;4;112030105;11203;11;76;3;4;work;51846.0;68046.0;False;False
156360;76678;5;110130000;11013;11;76;4;-1;home;68946.0;;False;True
156361;76678;0;110130000;11013;11;76;-1;0;home;;25944.0;True;False
156361;76678;1;112620207;11262;11;76;0;1;work;29544.0;61944.0;False;False
156361;76678;2;110130000;11013;11;76;1;2;home;67344.0;69144.0;False;False
156361;76678;3;112030105;11203;11;76;2;3;leisure;69444.0;78144.0;False;False
156361;76678;4;110130000;11013;11;76;3;-1;home;78444.0;;False;True
157431;77140;0;110160000;11016;11;76;-1;0;home;;27816.0;True;False
157431;77140;1;110160000;11016;11;76;0;1;work;29616.0;44016.0;False;False
157431;77140;2;110160000;11016;11;76;1;2;home;45816.0;46716.0;False;False
157431;77140;3;110160000;11016;11;76;2;3;leisure;47016.0;50316.0;False;False
157431;77140;4;110160000;11016;11;76;3;4;home;50616.0;67416.0;False;False
157431;77140;5;113780000;11378;11;76;4;5;leisure;67716.0;71016.0;False;False
157431;77140;6;110160000;11016;11;76;5;-1;home;71316.0;;False;True
157584;77197;0;110180000;11018;11;76;-1;0;home;;37440.0;True;False
157584;77197;1;110180000;11018;11;76;0;1;shop;38340.0;39240.0;False;False
157584;77197;2;110180000;11018;11;76;1;-1;home;40140.0;;False;True
157585;77197;0;110180000;11018;11;76;-1;0;home;;37005.0;True;False
157585;77197;1;110180000;11018;11;76;0;1;shop;37605.0;40605.0;False;False
157585;77197;2;110180000;11018;11;76;1;-1;home;41205.0;;False;True
158588;77705;0;110210000;11021;11;76;-1;0;home;;31257.0;True;False
158588;77705;1;110210000;11021;11;76;0;1;home;31497.0;31857.0;False;False
158588;77705;2;110210000;11021;11;76;1;2;leisure;32277.0;32697.0;False;False
158588;77705;3;110170000;11017;11;76;2;3;leisure;33057.0;33777.0;False;False
158588;77705;4;110210000;11021;11;76;3;4;home;34077.0;37017.0;False;False
158588;77705;5;113020000;11302;11;76;4;5;shop;37797.0;39957.0;False;False
158588;77705;6;110210000;11021;11;76;5;6;home;40737.0;42837.0;False;False
158588;77705;7;113020000;11302;11;76;6;7;leisure;44337.0;58737.0;False;False
158588;77705;8;110210000;11021;11;76;7;8;leisure;59637.0;60417.0;False;False
158588;77705;9;113580000;11358;11;76;8;9;other;60657.0;61497.0;False;False
158588;77705;10;110210000;11021;11;76;9;10;home;61677.0;61857.0;False;False
158588;77705;11;110210000;11021;11;76;10;11;other;62457.0;63357.0;False;False
158588;77705;12;110210000;11021;11;76;11;-1;home;64617.0;;False;True
158589;77705;0;110210000;11021;11;76;-1;0;home;;30148.0;True;False
158589;77705;1;110210000;11021;11;76;0;1;other;30448.0;31348.0;False;False
158589;77705;2;110210000;11021;11;76;1;2;home;31948.0;33148.0;False;False
158589;77705;3;110210000;11021;11;76;2;3;other;33448.0;35548.0;False;False
158589;77705;4;110210000;11021;11;76;3;4;home;35848.0;40648.0;False;False
158589;77705;5;110210000;11021;11;76;4;5;shop;40948.0;42148.0;False;False
158589;77705;6;110210000;11021;11;76;5;6;home;42448.0;58948.0;False;False
158589;77705;7;110350000;11035;11;76;6;7;other;59368.0;60748.0;False;False
158589;77705;8;110210000;11021;11;76;7;8;home;61288.0;66748.0;False;False
158589;77705;9;113210000;11321;11;76;8;9;other;67648.0;67708.0;False;False
158589;77705;10;110210000;11021;11;76;9;-1;home;68548.0;;False;True
159413;78095;0;110420000;11042;11;76;-1;0;leisure;;27545.0;True;False
159413;78095;1;110220000;11022;11;76;0;1;home;37445.0;41945.0;False;False
159413;78095;2;110220000;11022;11;76;1;2;work;42365.0;65345.0;False;False
159413;78095;3;110220000;11022;11;76;2;-1;home;65945.0;;False;True
159414;78095;0;110220000;11022;11;76;-1;0;home;;30007.0;True;False
159414;78095;1;110690601;11069;11;76;0;1;work;30307.0;44047.0;False;False
159414;78095;2;110220000;11022;11;76;1;2;home;44347.0;49687.0;False;False
159414;78095;3;110690601;11069;11;76;2;3;work;49987.0;58807.0;False;False
159414;78095;4;110220000;11022;11;76;3;-1;home;58987.0;;False;True
159949;78319;0;110240000;11024;11;76;-1;0;home;;54567.0;True;False
159949;78319;1;110240000;11024;11;76;0;1;leisure;56367.0;56367.0;False;False
159949;78319;2;110240000;11024;11;76;1;-1;home;58167.0;;False;True
161709;79105;0;110240000;11024;11;76;-1;0;home;;26664.0;True;False
161709;79105;1;112620302;11262;11;76;0;1;education;26964.0;41064.0;False;False
161709;79105;2;110240000;11024;11;76;1;2;home;41364.0;48264.0;False;False
161709;79105;3;112620302;11262;11;76;2;3;education;48564.0;55464.0;False;False
161709;79105;4;110240000;11024;11;76;3;-1;home;55764.0;;False;True
161710;79105;0;110240000;11024;11;76;-1;0;home;;23598.0;True;False
161710;79105;1;110240000;11024;11;76;0;1;work;25398.0;58398.0;False;False
161710;79105;2;110240000;11024;11;76;1;-1;home;60198.0;;False;True
161711;79105;0;110240000;11024;11;76;-1;0;home;;31164.0;True;False
161711;79105;1;110240000;11024;11;76;0;1;shop;32064.0;32304.0;False;False
161711;79105;2;110240000;11024;11;76;1;2;work;32424.0;44364.0;False;False
161711;79105;3;110240000;11024;11;76;2;3;home;44544.0;50964.0;False;False
161711;79105;4;110240000;11024;11;76;3;4;work;51264.0;68364.0;False;False
161711;79105;5;112850000;11285;11;76;4;5;shop;68964.0;73164.0;False;False
161711;79105;6;110240000;11024;11;76;5;-1;home;73464.0;;False;True
165383;80836;0;110270000;11027;11;76;-1;0;home;;30926.0;True;False
165383;80836;1;110230000;11023;11;76;0;1;shop;31526.0;34526.0;False;False
165383;80836;2;110270000;11027;11;76;1;2;home;35426.0;54326.0;False;False
165383;80836;3;110680000;11068;11;76;2;3;leisure;55226.0;59726.0;False;False
165383;80836;4;110270000;11027;11;76;3;-1;home;60626.0;;False;True
171434;83527;0;110360000;11036;11;76;-1;0;home;;31874.0;True;False
171434;83527;1;111300000;11130;11;76;0;1;shop;32474.0;35474.0;False;False
171434;83527;2;110360000;11036;11;76;1;2;home;36374.0;55274.0;False;False
171434;83527;3;112630000;11263;11;76;2;3;leisure;56174.0;60674.0;False;False
171434;83527;4;110360000;11036;11;76;3;-1;home;61574.0;;False;True
177176;86135;0;110370000;11037;11;76;-1;0;home;;57133.0;True;False
177176;86135;1;112510000;11251;11;76;0;1;leisure;58393.0;66493.0;False;False
177176;86135;2;112030105;11203;11;76;1;2;shop;67033.0;67933.0;False;False
177176;86135;3;110370000;11037;11;76;2;-1;home;68533.0;;False;True
178560;86689;0;110370000;11037;11;76;-1;0;home;;23123.0;True;False
178560;86689;1;111510000;11151;11;76;0;1;leisure;23723.0;41423.0;False;False
178560;86689;2;110370000;11037;11;76;1;-1;home;42023.0;;False;True
178561;86689;0;110370000;11037;11;76;-1;0;home;;22382.0;True;False
178561;86689;1;110690401;11069;11;76;0;1;work;24182.0;33482.0;False;False
178561;86689;2;110690401;11069;11;76;1;2;work;34382.0;43082.0;False;False
